,LTL,IFG,Prec,ATL,aPFC,Ins,ACC,PCC,V1
0,0.5002843470666761,0.5096475263449258,0.4770167977031706,0.5153397416601015,0.510926340179745,0.5078229319835955,0.5038800457483962,0.4884456420939944,0.5281947236607216
1,0.5167176691773822,0.5078492332020047,0.5492543438106068,0.511397855648574,0.5211926963913986,0.558036521320685,0.5159200242699248,0.512549950324076,0.559342229183171
2,0.5701462840059827,0.5648816253750674,0.5516875901899723,0.5525715138039689,0.5600402070528484,0.5845326132642524,0.5523031845069594,0.53937160438857,0.523562413214492
3,0.5522250016123021,0.5462940643945854,0.5384381574175511,0.49841693054037023,0.5078295259517269,0.5414084628713205,0.5716154494688075,0.5463552870245855,0.5323163304355446
4,0.5377059134574239,0.5632259865965683,0.5498197587438657,0.5315791644437589,0.5636422195824392,0.5405631687711542,0.5096576562085176,0.5312728636892707,0.5607014633759225
5,0.5550077604146226,0.5169236499460591,0.5242410276343272,0.5531995343303532,0.5190454552075481,0.5229207621088958,0.5455470386472806,0.5369193550152693,0.49553245578910804
6,0.5721373174077684,0.5171966347371554,0.5106689050021601,0.49702115267359753,0.5392441191320753,0.524624592974714,0.5284545532202005,0.5000470225585224,0.502155972071087
7,0.5651621971176881,0.5806118038925604,0.5679169583954934,0.5737545648902642,0.5953687577039197,0.5697741026702001,0.5793786001595385,0.5569780445439788,0.5923526721687896
8,0.5791299527786342,0.5551229165208841,0.5768945727353444,0.5599446129913941,0.555734663146398,0.5794001175167477,0.543561778173196,0.5174493826316144,0.5143767779255173
9,0.5826376757865497,0.5752835968007431,0.5358364163997474,0.566382840464326,0.5591972439920877,0.5604880228450968,0.5751062071122583,0.5467521014399868,0.5520916178678463
10,0.5441771563503245,0.5380892244885138,0.5488695606294988,0.5439532996061429,0.519777722117516,0.5537496461606216,0.5351515406866391,0.4988781338972362,0.52172040090106
11,0.602888155087654,0.5676529242111683,0.5575323224638042,0.5650240656300426,0.5667084758543371,0.5706943885123162,0.5996316930368623,0.5374845204924878,0.5592586193560007
12,0.4941874470237934,0.4732775614690045,0.5006544388892377,0.46830048974803323,0.5282146271950726,0.5072736475857007,0.5005898622533183,0.46983929712639205,0.49339331534208253
13,0.4799170296635445,0.515377397877801,0.5247075690788792,0.4917552103500365,0.5023603706483355,0.5212282465099365,0.5150903873355226,0.5195877638940471,0.5006804100054237
14,0.5734412038119939,0.5608748637154157,0.5717164328978729,0.5580326317435583,0.5941937425032106,0.5812068771818564,0.5327160913473691,0.5499251247879908,0.5480564177116626
15,0.5134030961953372,0.49116469328525236,0.5102704016626896,0.523057037930919,0.5332891547922866,0.5088809519508143,0.514343254036986,0.5218292962321253,0.5230136600310841
16,0.5165077730280441,0.49794929150780204,0.5383216172302292,0.5394826346069328,0.507578188166317,0.5524414962980962,0.5475133813212901,0.5202151418594599,0.5469902034950856
17,0.5215238348162495,0.5404424183879248,0.5179491658674723,0.5397996398651919,0.5324174214688792,0.5408437106486823,0.5348350816543624,0.5341177069077525,0.5049808370693374
18,0.5192340021793453,0.5184030325844077,0.5156798323385063,0.5179353107024433,0.498064217265276,0.5269941350222331,0.5477972762290769,0.519885447634048,0.5073109409032239
19,0.5477583960594227,0.523277276612803,0.5652699501651356,0.5491343739180455,0.5546782738562316,0.5516305551945755,0.5292179472048443,0.5275819269379023,0.5669714296238517
20,0.587705270322914,0.6074529203986467,0.6188406242207236,0.5799423225729923,0.6130052476089204,0.5787754975099955,0.5742446973128424,0.5801202251976182,0.5493008097373226
21,0.5248792815506527,0.5381196863218449,0.49300861255453515,0.49128346375134696,0.4892224968729859,0.4858625960137308,0.5120328989141928,0.5065464682810908,0.5022594943636945
22,0.5067337375634721,0.4747106701486452,0.493216970161191,0.4868767277387072,0.5008474733333929,0.48162232175897096,0.4701193990792376,0.4698684194908289,0.4748690671520554
23,0.5245216396474882,0.5077340273134878,0.5099870815418749,0.5073751378512672,0.5400373810199236,0.5253701343236586,0.5257522161309455,0.5098398476033508,0.5274049071936259
24,0.5306999263931904,0.5327484993205122,0.5325839131220708,0.5417139876813356,0.5664510002002524,0.5458510793903731,0.5263395369632424,0.5727413035228991,0.5545171305206462
25,0.5417815764095728,0.5019471815869737,0.5484116399164253,0.5324773634172155,0.5340020232667205,0.5519415621133525,0.5618053057314694,0.5288400682883048,0.4846349846654259
26,0.5487403700179444,0.5461686967359114,0.5248396184118583,0.5406878529000956,0.5508475206255024,0.5658439785270958,0.5136250428456861,0.5372457749517108,0.5054876540844252
27,0.5553027953331601,0.5750538550885765,0.5805507863965204,0.5777076827598959,0.5530614227891781,0.5596009593336643,0.5547536386281566,0.561542531232513,0.5574036279895312
28,0.5443878893265309,0.5333957473228572,0.5510231478874367,0.498039787691103,0.5541616211938212,0.563470334085669,0.5535097203810323,0.5656489024655518,0.5473754069529877
29,0.579343993410554,0.5392241747736315,0.5486719915962335,0.525904734334583,0.5204980571532343,0.5220362893800656,0.5496736064902447,0.5057535683618319,0.5148019215580515
